ID,Length,EffectiveLength,TPM,NumReads,Weight
"ENST00000244751","3897","3697.991","1.124726","135.151095","9998"
"ENST00000373699","1739","1539.991","30.315205","1517.000000","10000"
"ENST00000355190","1309","1109.991","13.086264","472.000000","9988"
"ENST00000460219","1572","1372.991","69.137803","3084.538159","9979"
"ENST00000274963","3046","2846.991","16.344015","1512.000000","10000"
"ENST00000423336","571","372.005","5.160418","62.379278","9995"
"ENST00000373509","2650","2450.991","4.570385","364.000000","10000"
"ENST00000373491","3462","3262.991","9.450285","1002.000000","10000"
"ENST00000373451","4033","3833.991","34.459014","4293.000000","9996"
"ENST00000373408","619","420.003","114.817771","1567.000000","10000"
"ENST00000505425","3021","2821.991","1.603078","147.000000","9982"
"ENST00000474522","563","364.005","19.663176","232.577832","9990"
"ENST00000373391","3001","2801.991","15.972323","1454.259018","9988"
"ENST00000373365","2012","1812.991","114.645893","6754.000000","10000"
"ENST00000373249","1972","1772.991","0.000000","0.000000","-2"
"ENST00000229903","2020","1820.991","4.039087","239.000000","9998"
"ENST00000359534","3756","3556.991","3.235802","374.000000","10000"
"ENST00000398904","6220","6020.991","0.000000","0.000000","-15"
"ENST00000373195","2852","2652.991","0.374871","32.316544","9972"
"ENST00000463088","1515","1315.991","36.013135","1540.000000","-133"
"ENST00000341376","3811","3611.991","11.263616","1322.000000","9998"
"ENST00000483722","3302","3102.991","2.142231","216.000000","10000"
"ENST00000341495","2070","1870.991","0.000000","0.000000","0"
"ENST00000373063","5910","5710.991","20.177368","3744.406218","9973"
"ENST00000409208","3341","3141.991","12.111981","1236.593782","-25"
"ENST00000373033","2331","2131.991","66.514829","4607.981880","9895"
"ENST00000426290","474","275.007","0.000000","0.000000","-3"
"ENST00000398884","637","438.002","130.183339","1852.843510","9998"
"ENST00000398881","595","396.004","256.076146","3295.156490","9998"
"ENST00000373009","2067","1867.991","1.976968","120.000000","-14"
"ENST00000409312","932","732.998","1.668879","39.749770","9991"
"ENST00000230340","2029","1829.991","20.045662","1192.000000","10000"
"ENST00000372987","2233","2033.991","10.697983","707.062582","9907"
"ENST00000512426","878","678.998","23.751884","524.051127","9927"
"ENST00000372988","2133","1933.991","30.179037","1896.560662","9878"
"ENST00000456846","1293","1093.991","9.930111","353.000000","9964"
"ENST00000341865","6210","6010.991","0.076796","15.000000","10000"
"ENST00000053468","2110","1910.991","25.750337","1599.000000","10000"
"ENST00000372922","7286","7086.991","0.403844","93.000000","9987"
"ENST00000372901","7857","7657.991","8.125673","2022.000000","9988"
"ENST00000244625","2137","1937.991","9.178620","578.010956","9998"
"ENST00000394168","6515","6315.991","4.127005","847.000000","9998"
"ENST00000424341","1294","1094.991","61.968934","2204.912850","9991"
"ENST00000408925","550","351.005","5.348219","61.000000","10000"
"ENST00000304672","1080","880.991","0.000000","0.000000","0"
"ENST00000394142","1518","1318.991","83.668422","3586.000000","9998"
"ENST00000304611","3478","3278.991","12.060240","1285.000000","9998"
"ENST00000394110","2894","2694.991","9.296477","814.109161","9968"
"ENST00000244711","1089","889.991","75.009767","2169.253230","9992"
"ENST00000326974","1909","1709.991","52.767102","2932.000000","9993"
"ENST00000244496","1159","959.991","44.303093","1382.000000","10000"
"ENST00000535468","5504","5304.991","12.246067","2111.000000","9998"
"ENST00000230413","899","699.998","46.155717","1049.855135","9986"
"ENST00000453940","1945","1745.991","0.134362","7.622970","9947"
"ENST00000394058","2470","2270.991","6.600896","487.107965","9912"
"ENST00000476760","902","702.998","7.529520","172.000000","9982"
"ENST00000457278","1312","1112.991","17.945113","649.000000","9998"
"ENST00000252050","7780","7580.991","5.626396","1386.000000","-7"
"ENST00000393987","796","596.998","130.521939","2532.000000","9995"
"ENST00000318149","3432","3232.991","0.641321","67.373171","9993"
"ENST00000361428","8006","7806.991","10.461688","2653.947944","9995"
"ENST00000372515","933","733.998","7.505007","179.000000","9995"
"ENST00000372485","1572","1372.991","0.000000","0.000000","-11"
"ENST00000357338","2038","1838.991","1.279642","76.467143","-13"
"ENST00000442878","909","709.998","6.146546","141.806248","9938"
"ENST00000372445","2751","2551.991","4.761024","394.808412","9914"
"ENST00000436109","2572","2372.991","0.173365","13.367911","9944"
"ENST00000500090","406","207.010","13.522272","90.959699","9993"
"ENST00000506469","1444","1244.991","23.244720","940.367032","9982"
"ENST00000372389","1355","1155.991","18.914381","710.482608","9980"
"ENST00000455285","758","558.999","16.901306","307.000000","9998"
"ENST00000372226","3322","3110.991","10.299554","1041.175883","9991"
"ENST00000307126","2933","2733.991","18.730497","1664.000000","9976"
"ENST00000451025","1517","1317.991","31.708847","1358.000000","9998"
"ENST00000372163","2534","2334.991","0.000000","0.000000","-9"
"ENST00000372133","1062","862.991","74.592469","2091.741739","9988"
"ENST00000413642","1197","997.991","23.659170","767.243062","9847"
"ENST00000439969","2757","2557.991","54.740084","4550.000000","9995"
"ENST00000455005","1608","1408.991","0.000000","0.000000","0"
"ENST00000372014","956","756.998","79.396340","1953.000000","10000"
"ENST00000323267","3198","2998.991","8.537707","832.000000","-12"
"ENST00000393841","2485","2285.991","8.378331","622.356098","9970"
"ENST00000371646","2569","2369.991","343.515537","26454.527232","9995"
"ENST00000353801","2582","2382.991","770.913236","59694.570007","9995"
"ENST00000371554","2674","2474.991","16.436864","1321.902761","9997"
"ENST00000393810","1898","1698.991","12.296210","678.842865","9986"
"ENST00000393812","2043","1843.991","8.545754","512.054366","9986"
"ENST00000537814","1434","1234.991","15.090658","605.590189","9991"
"ENST00000443607","561","362.005","84.996330","999.820512","9998"
"ENST00000438774","1140","940.991","0.000000","0.000000","-2"
"ENST00000244571","3854","3654.991","9.371345","1113.000000","9998"
"ENST00000371477","6423","6223.991","10.017596","2026.000000","10000"
"ENST00000465038","1770","1570.991","0.000000","0.000000","-7"
"ENST00000321037","4651","4451.991","5.523134","799.000000","10000"
"ENST00000296861","3595","3395.991","2.999539","331.000000","10000"
"ENST00000359314","5412","5212.991","10.313331","1747.000000","10000"
"ENST00000274813","3749","3549.991","11.148252","1286.000000","10000"
"ENST00000421471","1030","830.991","106.849232","2885.190764","9996"
"ENST00000596288","3169","2969.991","6.072027","585.997472","9991"
"ENST00000419835","2720","2520.991","13.866939","1135.948985","9993"
"ENST00000360726","4655","4442.991","12.673474","1829.692306","9995"
"ENST00000182527","6908","6708.991","3.233888","705.000000","10000"
"ENST00000211314","992","792.998","12.302125","317.000000","10000"
"ENST00000350082","6116","5916.991","1.638335","315.000000","9998"
"ENST00000244426","4559","4359.991","6.762482","958.073084","9959"
"ENST00000542638","3070","2870.991","37.014125","3453.076888","9988"
"ENST00000370918","2940","2740.991","14.935458","1330.249410","9984"
"ENST00000370913","580","381.005","50.561142","625.971040","9996"
"ENST00000370869","782","582.998","0.000000","0.000000","-3"
"ENST00000361203","22431","22231.991","36.850602","26621.340829","-181"
"ENST00000370733","2933","2733.991","1.535846","136.443158","9998"
"ENST00000370693","6651","6451.991","7.344162","1539.724355","9996"
"ENST00000607273","2290","2090.991","13.569750","922.000000","10000"
"ENST00000544932","527","328.007","1019.096278","10861.873023","9995"
"ENST00000370651","5088","4888.991","9.498156","1508.917472","9998"
"ENST00000370650","3294","3094.991","24.948740","2509.082528","9998"
"ENST00000370577","2209","2009.991","13.136699","858.000000","9998"
"ENST00000370474","1196","996.991","12.933496","419.000000","10000"
"ENST00000370435","8391","8191.991","0.653661","174.000000","10000"
"ENST00000370392","1469","1269.991","0.181579","7.493299","9979"
"ENST00000342056","6688","6488.991","0.121662","25.653024","9954"
"ENST00000441145","964","764.998","0.052794","1.312360","9993"
"ENST00000370315","3182","2982.991","8.576462","831.317770","9998"
"ENST00000498286","10857","10657.991","10.472858","3627.000000","9977"
"ENST00000309268","2303","2103.991","16221.196261","1109005.429844","9982"
"ENST00000230459","699","500.000","37.209896","604.554731","-36"
"ENST00000460985","357","158.013","202.853659","1041.556164","9985"
"ENST00000438676","445","246.009","0.000000","0.000000","-5"
"ENST00000607799","747","547.999","0.000000","0.000000","-3"
"ENST00000393004","7807","7607.991","1.723384","426.048548","9995"
"ENST00000430435","522","323.007","8.957330","94.014961","9995"
"ENST00000369981","8665","8465.991","2.170539","597.107329","9982"
"ENST00000275034","10460","10260.991","4.237853","1413.000000","10000"
"ENST00000344726","872","672.998","275.920788","6034.000000","9998"
"ENST00000320393","3692","3492.991","12.227991","1387.904292","-14"
"ENST00000306270","6054","5854.991","2.178676","414.501246","9993"
"ENST00000283977","2219","2019.991","3.193101","209.589245","9968"
"ENST00000510258","750","550.999","1.327664","23.770931","9979"
"ENST00000369724","3744","3544.991","2.259337","260.257426","9998"
"ENST00000369681","9252","9052.991","6.411249","1886.000000","9998"
"ENST00000435947","696","497.001","375.355119","6061.863824","9964"
"ENST00000392985","1096","896.991","2.881936","84.000000","9994"
"ENST00000608525","735","535.999","4.019081","70.000000","9991"
"ENST00000257787","1662","1462.991","66.556111","3164.000000","10000"
"ENST00000535130","5776","5576.991","2.214165","401.251723","9960"
"ENST00000265607","4394","4194.991","9.220267","1256.844337","9986"
"ENST00000336032","2065","1865.991","30.886257","1872.758337","9995"
"ENST00000275072","4708","4508.991","4.245258","622.000000","10000"
"ENST00000435041","4290","4090.991","29.518448","3924.000000","10000"
"ENST00000520441","791","591.998","7.290959","140.253015","9995"
"ENST00000523377","5353","5153.991","4.662915","780.922774","9993"
"ENST00000439638","3654","3454.991","5.700673","640.000000","9997"
"ENST00000369332","4830","4630.991","12.460067","1875.000000","-20"
"ENST00000358812","4575","4375.991","0.715450","101.733145","9998"
"ENST00000369278","4224","4024.991","9.427384","1233.000000","10000"
"ENST00000316149","2399","2199.991","6.266863","448.000000","10000"
"ENST00000369244","8029","7829.991","1.768548","449.971483","9998"
"ENST00000369242","1092","892.991","5.247870","152.277939","9993"
"ENST00000438806","3142","2942.991","27.495379","2629.393456","9998"
"ENST00000520429","2473","2273.991","21.431135","1583.583012","9866"
"ENST00000523799","1035","835.991","10.628188","288.713854","9891"
"ENST00000324723","852","652.998","7.506946","159.287710","9993"
"ENST00000360666","2697","2497.991","9.510854","772.000000","9993"
"ENST00000369044","2158","1958.991","1.700383","108.239558","9998"
"ENST00000369046","4106","3906.991","5.968739","757.760442","9998"
"ENST00000443043","1517","1317.991","6.490152","277.954817","9995"
"ENST00000369042","6200","6000.991","8.201157","1599.208452","9998"
"ENST00000317357","5231","5031.991","0.648275","106.000000","10000"
"ENST00000193322","4467","4267.991","2.588594","359.000000","9998"
"ENST00000426155","1072","872.991","60.350665","1711.979829","9988"
"ENST00000368982","681","482.001","21.382112","334.892345","9988"
"ENST00000349379","890","690.998","26.064666","585.242743","9988"
"ENST00000356644","2676","2476.991","7.206040","580.000000","9997"
"ENST00000504373","1402","1202.991","52.253740","2042.615505","9957"
"ENST00000521072","4128","3928.991","0.000000","0.000000","-9"
"ENST00000258052","1645","1445.991","7.613361","357.724665","9994"
"ENST00000431946","887","687.998","22.035938","492.635642","9996"
"ENST00000358577","3384","3184.991","6.385443","660.854998","9987"
"ENST00000230122","5519","5319.991","5.559113","961.000000","9998"
"ENST00000441478","2262","2062.991","10.695840","717.000000","9988"
"ENST00000444391","898","698.998","0.000000","0.000000","-10"
"ENST00000413605","1448","1248.991","5.962786","242.000000","9993"
"ENST00000368876","3040","2840.991","46.514167","4294.000000","9983"
"ENST00000329970","952","752.998","89.422421","2188.000000","10000"
"ENST00000368847","5958","5758.991","2.554315","478.000000","10000"
"ENST00000368805","10461","10261.991","1.941051","647.255067","9991"
"ENST00000358835","10789","10589.991","0.000006","0.002010","-12"
"ENST00000359831","2264","2064.991","13.457447","903.000000","9989"
"ENST00000368635","4273","4073.991","104.002515","13768.000000","10000"
"ENST00000434296","2755","2555.991","5.032804","418.000000","10000"
"ENST00000520895","551","352.005","49.745766","569.000000","9949"
"ENST00000419791","667","468.001","30.051262","457.000000","9995"
"ENST00000420283","4111","3911.991","10.053703","1278.000000","10000"
"ENST00000448740","2081","1881.991","0.016352","1.000000","10000"
"ENST00000368608","3326","3126.991","16.258350","1652.000000","10000"
"ENST00000430252","1130","930.991","19.951379","603.566656","9993"
"ENST00000368605","1109","909.991","17.631259","521.347437","9997"
"ENST00000368564","5089","4889.991","2.208916","350.989634","9992"
"ENST00000368498","4450","4250.991","2.658557","367.234156","9997"
"ENST00000052569","4590","4390.991","0.340665","48.606759","9995"
"ENST00000368494","4676","4476.991","14.311579","2082.000000","10000"
"ENST00000229595","2362","2162.991","10.528587","740.000000","10000"
"ENST00000316316","5101","4901.991","1.540150","245.325403","9989"
"ENST00000368468","5014","4814.991","2.114679","330.862021","9998"
"ENST00000368466","1909","1709.991","2.234107","124.137979","9998"
"ENST00000339697","3137","2937.991","18.027001","1721.000000","10000"
"ENST00000392491","1379","1179.991","0.000000","0.000000","-13"
"ENST00000368377","1513","1313.991","48.857103","2086.060869","9984"
"ENST00000608284","538","339.005","7.135254","78.600076","9988"
"ENST00000392477","5455","5255.991","15.901139","2715.750155","9933"
"ENST00000229633","3311","3111.991","6.111435","618.000000","10000"
"ENST00000368328","750","550.999","41.131899","736.439003","9995"
"ENST00000368314","2369","2169.991","8.255921","582.143931","9961"
"ENST00000368149","4462","4262.991","14.820661","2053.000000","10000"
"ENST00000439090","2093","1893.991","0.000000","0.000000","-58"
"ENST00000296978","3512","3312.991","6.484749","698.104369","9995"
"ENST00000531356","588","389.005","2.317542","29.294722","9945"
"ENST00000354577","4581","4381.991","8.504831","1211.000000","9941"
